ID,CUBE_ID,COMBINATION_ID
8670,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151052_REF
8671,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_456733_REF
8672,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152496_REF
8673,F_20_06_REF_FINREP_3_0,F_20_06_REF_FINREP_3_0_152161_REF
8674,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152580_REF
8675,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152487_REF
8676,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_429377_REF
8677,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_429322_REF
8678,F_40_02_REF_FINREP_3_0,F_40_02_REF_FINREP_3_0_456731_REF
8679,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_456973_REF
8680,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_456081_REF
8681,F_20_06_REF_FINREP_3_0,F_20_06_REF_FINREP_3_0_152163_REF
8682,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_150848_REF
8683,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_441778_REF
8684,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442052_REF
8685,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_429285_REF
8686,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152410_REF
8687,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442055_REF
8688,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112763_REF
8689,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112767_REF
8690,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112764_REF
8691,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442065_REF
8692,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151065_REF
8693,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_150847_REF
8694,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_434228_REF
8695,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152578_REF
8696,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442058_REF
8697,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152412_REF
8698,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112782_REF
8699,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_150852_REF
8700,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151062_REF
8701,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_150849_REF
8702,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442044_REF
8703,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152358_REF
8704,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152494_REF
8705,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112773_REF
8706,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442042_REF
8707,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112798_REF
8708,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442053_REF
8709,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_429411_REF
8710,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112771_REF
8711,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152408_REF
8712,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442059_REF
8713,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_441757_REF
8714,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_150850_REF
8715,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_456459_REF
8716,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_457222_REF
8717,F_20_06_REF_FINREP_3_0,F_20_06_REF_FINREP_3_0_152172_REF
8718,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_434230_REF
8719,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_429379_REF
8720,F_20_06_REF_FINREP_3_0,F_20_06_REF_FINREP_3_0_152167_REF
8721,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152497_REF
8722,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151066_REF
8723,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152492_REF
8724,F_20_06_REF_FINREP_3_0,F_20_06_REF_FINREP_3_0_152165_REF
8725,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152581_REF
8726,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151070_REF
8727,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_456726_REF
8728,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_456974_REF
8729,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151069_REF
8730,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_429324_REF
8731,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442062_REF
8732,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152367_REF
8733,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_429289_REF
8734,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442049_REF
8735,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_441810_REF
8736,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_150898_REF
8737,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151068_REF
8738,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152368_REF
8739,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151058_REF
8740,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152474_REF
8741,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112781_REF
8742,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151051_REF
8743,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_150853_REF
8744,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112765_REF
8745,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112801_REF
8746,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112807_REF
8747,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_67802_REF
8748,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152583_REF
8749,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152409_REF
8750,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442063_REF
8751,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151055_REF
8752,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_434225_REF
8753,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_150896_REF
8754,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442061_REF
8755,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151064_REF
8756,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442041_REF
8757,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152366_REF
8758,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_429287_REF
8759,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442051_REF
8760,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_429355_REF
8761,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152486_REF
8762,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_456729_REF
8763,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151049_REF
8764,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_454813_REF
8765,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152576_REF
8766,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152489_REF
8767,F_20_06_REF_FINREP_3_0,F_20_06_REF_FINREP_3_0_152166_REF
8768,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152490_REF
8769,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_455016_REF
8770,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152479_REF
8771,F_40_02_REF_FINREP_3_0,F_40_02_REF_FINREP_3_0_454692_REF
8772,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152491_REF
8773,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_429288_REF
8774,F_20_06_REF_FINREP_3_0,F_20_06_REF_FINREP_3_0_152160_REF
8775,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_456465_REF
8776,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152476_REF
8777,F_20_06_REF_FINREP_3_0,F_20_06_REF_FINREP_3_0_152162_REF
8778,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151071_REF
8779,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151061_REF
8780,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152411_REF
8781,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112806_REF
8782,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152481_REF
8783,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151072_REF
8784,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112805_REF
8785,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112759_REF
8786,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152364_REF
8787,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442054_REF
8788,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442060_REF
8789,F_40_02_REF_FINREP_3_0,F_40_02_REF_FINREP_3_0_457223_REF
8790,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_441756_REF
8791,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442064_REF
8792,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_150846_REF
8793,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152360_REF
8794,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_150899_REF
8795,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442045_REF
8796,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_150900_REF
8797,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152362_REF
8798,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_150845_REF
8799,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442057_REF
8800,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442056_REF
8801,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112757_REF
8802,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112809_REF
8803,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152477_REF
8804,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151060_REF
8805,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152357_REF
8806,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151050_REF
8807,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_456732_REF
8808,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152599_REF
8809,F_20_06_REF_FINREP_3_0,F_20_06_REF_FINREP_3_0_152168_REF
8810,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151053_REF
8811,F_20_06_REF_FINREP_3_0,F_20_06_REF_FINREP_3_0_152164_REF
8812,F_40_02_REF_FINREP_3_0,F_40_02_REF_FINREP_3_0_454812_REF
8813,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152483_REF
8814,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152493_REF
8815,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_429290_REF
8816,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_434232_REF
8817,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_456247_REF
8818,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_429412_REF
8819,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152495_REF
8820,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152594_REF
8821,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_454693_REF
8822,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_456564_REF
8823,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151063_REF
8824,F_20_06_REF_FINREP_3_0,F_20_06_REF_FINREP_3_0_152171_REF
8825,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_455015_REF
8826,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152484_REF
8827,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_434231_REF
8828,F_20_06_REF_FINREP_3_0,F_20_06_REF_FINREP_3_0_152170_REF
8829,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_429356_REF
8830,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442050_REF
8831,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112797_REF
8832,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112793_REF
8833,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151054_REF
8834,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152473_REF
8835,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152359_REF
8836,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_150855_REF
8837,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151059_REF
8838,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_150897_REF
8839,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_441811_REF
8840,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152482_REF
8841,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112790_REF
8842,F_40_02_REF_FINREP_3_0,F_40_02_REF_FINREP_3_0_456471_REF
8843,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442046_REF
8844,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442047_REF
8845,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_434229_REF
8846,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442048_REF
8847,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112785_REF
8848,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_442043_REF
8849,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152365_REF
8850,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152478_REF
8851,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_441812_REF
8852,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_150856_REF
8853,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151056_REF
8854,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152361_REF
8855,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_150854_REF
8856,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_434227_REF
8857,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152582_REF
8858,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112792_REF
8859,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_429378_REF
8860,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_112799_REF
8861,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_429323_REF
8862,F_20_06_REF_FINREP_3_0,F_20_06_REF_FINREP_3_0_152169_REF
8863,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_151067_REF
8864,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_457221_REF
8865,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152480_REF
8866,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_456458_REF
8867,F_40_01_REF_FINREP_3_0,F_40_01_REF_FINREP_3_0_456082_REF
8868,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_429286_REF
8869,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152579_REF
8870,F_20_04_REF_FINREP_3_0,F_20_04_REF_FINREP_3_0_152475_REF
8871,F_09_01_REF_FINREP_3_0,F_09_01_REF_FINREP_3_0_155545_REF
8872,F_11_02_REF_FINREP_3_0,F_11_02_REF_FINREP_3_0_151591_REF
8873,F_10_00_REF_FINREP_3_0,F_10_00_REF_FINREP_3_0_153224_REF
8874,F_20_01_REF_FINREP_3_0,F_20_01_REF_FINREP_3_0_45686_REF
8875,F_07_02_REF_FINREP_3_0,F_07_02_REF_FINREP_3_0_155370_REF
8876,F_04_09_REF_FINREP_3_0,F_04_09_REF_FINREP_3_0_151677_REF
8877,F_04_09_REF_FINREP_3_0,F_04_09_REF_FINREP_3_0_153038_REF
8878,F_11_01_REF_FINREP_3_0,F_11_01_REF_FINREP_3_0_151441_REF
8879,F_04_07_REF_FINREP_3_0,F_04_07_REF_FINREP_3_0_45694_REF
8880,F_01_02_REF_FINREP_3_0,F_01_02_REF_FINREP_3_0_11349_REF
8881,F_09_02_REF_FINREP_3_0,F_09_02_REF_FINREP_3_0_84990_REF
8882,F_04_09_REF_FINREP_3_0,F_04_09_REF_FINREP_3_0_151703_REF
8883,F_14_00_REF_FINREP_3_0,F_14_00_REF_FINREP_3_0_11002_REF
8884,F_13_01_REF_FINREP_3_0,F_13_01_REF_FINREP_3_0_429432_REF
8885,F_01_02_REF_FINREP_3_0,F_01_02_REF_FINREP_3_0_113198_REF
8886,F_14_00_REF_FINREP_3_0,F_14_00_REF_FINREP_3_0_151995_REF
8887,F_07_01_REF_FINREP_3_0,F_07_01_REF_FINREP_3_0_441727_REF
8888,F_42_00_REF_FINREP_3_0,F_42_00_REF_FINREP_3_0_11787_REF
8889,F_04_08_REF_FINREP_3_0,F_04_08_REF_FINREP_3_0_150368_REF
8890,F_31_01_REF_FINREP_3_0,F_31_01_REF_FINREP_3_0_152150_REF
8891,F_41_02_REF_FINREP_3_0,F_41_02_REF_FINREP_3_0_151164_REF
8892,F_04_09_REF_FINREP_3_0,F_04_09_REF_FINREP_3_0_150390_REF
8893,F_04_08_REF_FINREP_3_0,F_04_08_REF_FINREP_3_0_150476_REF
8894,F_20_01_REF_FINREP_3_0,F_20_01_REF_FINREP_3_0_113136_REF
8895,F_41_02_REF_FINREP_3_0,F_41_02_REF_FINREP_3_0_151186_REF
8896,F_11_01_REF_FINREP_3_0,F_11_01_REF_FINREP_3_0_151400_REF
8897,F_13_01_REF_FINREP_3_0,F_13_01_REF_FINREP_3_0_429435_REF
8898,F_04_06_REF_FINREP_3_0,F_04_06_REF_FINREP_3_0_45898_REF
8899,F_14_00_REF_FINREP_3_0,F_14_00_REF_FINREP_3_0_152892_REF
8900,F_07_01_REF_FINREP_3_0,F_07_01_REF_FINREP_3_0_150824_REF
8901,F_04_09_REF_FINREP_3_0,F_04_09_REF_FINREP_3_0_46516_REF
8902,F_07_02_REF_FINREP_3_0,F_07_02_REF_FINREP_3_0_155430_REF
8903,F_05_01_REF_FINREP_3_0,F_05_01_REF_FINREP_3_0_408956_REF
8904,F_14_00_REF_FINREP_3_0,F_14_00_REF_FINREP_3_0_11487_REF
8905,F_10_00_REF_FINREP_3_0,F_10_00_REF_FINREP_3_0_152034_REF
8906,F_07_01_REF_FINREP_3_0,F_07_01_REF_FINREP_3_0_150629_REF
8907,F_04_08_REF_FINREP_3_0,F_04_08_REF_FINREP_3_0_153471_REF
8908,F_41_01_REF_FINREP_3_0,F_41_01_REF_FINREP_3_0_11467_REF
8909,F_07_01_REF_FINREP_3_0,F_07_01_REF_FINREP_3_0_150566_REF
8910,F_04_09_REF_FINREP_3_0,F_04_09_REF_FINREP_3_0_67573_REF
8911,F_11_02_REF_FINREP_3_0,F_11_02_REF_FINREP_3_0_153300_REF
8912,F_11_02_REF_FINREP_3_0,F_11_02_REF_FINREP_3_0_234390_REF
8913,F_10_00_REF_FINREP_3_0,F_10_00_REF_FINREP_3_0_151910_REF
8914,F_07_01_REF_FINREP_3_0,F_07_01_REF_FINREP_3_0_150771_REF
8915,F_05_01_REF_FINREP_3_0,F_05_01_REF_FINREP_3_0_152439_REF
8916,F_05_01_REF_FINREP_3_0,F_05_01_REF_FINREP_3_0_152430_REF
8917,F_07_02_REF_FINREP_3_0,F_07_02_REF_FINREP_3_0_155416_REF
8918,F_41_01_REF_FINREP_3_0,F_41_01_REF_FINREP_3_0_152071_REF
8919,F_41_01_REF_FINREP_3_0,F_41_01_REF_FINREP_3_0_151668_REF
8920,F_04_10_REF_FINREP_3_0,F_04_10_REF_FINREP_3_0_153174_REF
8921,F_06_01_REF_FINREP_3_0,F_06_01_REF_FINREP_3_0_152407_REF
8922,F_07_01_REF_FINREP_3_0,F_07_01_REF_FINREP_3_0_408823_REF
8923,F_04_09_REF_FINREP_3_0,F_04_09_REF_FINREP_3_0_153113_REF
8924,F_11_02_REF_FINREP_3_0,F_11_02_REF_FINREP_3_0_151622_REF
8925,F_04_09_REF_FINREP_3_0,F_04_09_REF_FINREP_3_0_151705_REF
8926,F_04_09_REF_FINREP_3_0,F_04_09_REF_FINREP_3_0_153101_REF
8927,F_04_09_REF_FINREP_3_0,F_04_09_REF_FINREP_3_0_150331_REF
8928,F_07_01_REF_FINREP_3_0,F_07_01_REF_FINREP_3_0_150569_REF
8929,F_04_08_REF_FINREP_3_0,F_04_08_REF_FINREP_3_0_153473_REF
8930,F_09_02_REF_FINREP_3_0,F_09_02_REF_FINREP_3_0_39668_REF
8931,F_41_01_REF_FINREP_3_0,F_41_01_REF_FINREP_3_0_151656_REF
8932,F_07_01_REF_FINREP_3_0,F_07_01_REF_FINREP_3_0_150605_REF
8933,F_07_02_REF_FINREP_3_0,F_07_02_REF_FINREP_3_0_155367_REF
8934,F_11_02_REF_FINREP_3_0,F_11_02_REF_FINREP_3_0_153329_REF
8935,F_07_01_REF_FINREP_3_0,F_07_01_REF_FINREP_3_0_150561_REF
8936,F_11_02_REF_FINREP_3_0,F_11_02_REF_FINREP_3_0_151540_REF
8937,F_07_01_REF_FINREP_3_0,F_07_01_REF_FINREP_3_0_150733_REF
8938,F_06_01_REF_FINREP_3_0,F_06_01_REF_FINREP_3_0_150972_REF
8939,F_04_08_REF_FINREP_3_0,F_04_08_REF_FINREP_3_0_153528_REF
8940,F_01_01_REF_FINREP_3_0,F_01_01_REF_FINREP_3_0_45749_REF
8941,F_13_01_REF_FINREP_3_0,F_13_01_REF_FINREP_3_0_429469_REF
8942,F_07_01_REF_FINREP_3_0,F_07_01_REF_FINREP_3_0_150567_REF
8943,F_20_01_REF_FINREP_3_0,F_20_01_REF_FINREP_3_0_234417_REF
8944,F_04_10_REF_FINREP_3_0,F_04_10_REF_FINREP_3_0_153195_REF
8945,F_07_01_REF_FINREP_3_0,F_07_01_REF_FINREP_3_0_441734_REF
8946,F_04_08_REF_FINREP_3_0,F_04_08_REF_FINREP_3_0_153529_REF
8947,F_11_02_REF_FINREP_3_0,F_11_02_REF_FINREP_3_0_151452_REF
8948,F_04_08_REF_FINREP_3_0,F_04_08_REF_FINREP_3_0_153440_REF
8949,F_20_02_REF_FINREP_3_0,F_20_02_REF_FINREP_3_0_45827_REF
8950,F_05_01_REF_FINREP_3_0,F_05_01_REF_FINREP_3_0_152591_REF
8951,F_13_01_REF_FINREP_3_0,F_13_01_REF_FINREP_3_0_429443_REF
8952,F_04_09_REF_FINREP_3_0,F_04_09_REF_FINREP_3_0_150444_REF
8953,F_04_10_REF_FINREP_3_0,F_04_10_REF_FINREP_3_0_152148_REF
8954,F_10_00_REF_FINREP_3_0,F_10_00_REF_FINREP_3_0_151928_REF
8955,F_04_08_REF_FINREP_3_0,F_04_08_REF_FINREP_3_0_150362_REF
8956,F_31_01_REF_FINREP_3_0,F_31_01_REF_FINREP_3_0_67897_REF
8957,F_04_10_REF_FINREP_3_0,F_04_10_REF_FINREP_3_0_150403_REF
8958,F_41_01_REF_FINREP_3_0,F_41_01_REF_FINREP_3_0_151860_REF
8959,F_11_01_REF_FINREP_3_0,F_11_01_REF_FINREP_3_0_151498_REF
8960,F_14_00_REF_FINREP_3_0,F_14_00_REF_FINREP_3_0_11386_REF
8961,F_04_10_REF_FINREP_3_0,F_04_10_REF_FINREP_3_0_153218_REF
8962,F_11_02_REF_FINREP_3_0,F_11_02_REF_FINREP_3_0_153402_REF
8963,F_41_01_REF_FINREP_3_0,F_41_01_REF_FINREP_3_0_152060_REF
8964,F_04_09_REF_FINREP_3_0,F_04_09_REF_FINREP_3_0_151699_REF
8965,F_14_00_REF_FINREP_3_0,F_14_00_REF_FINREP_3_0_11138_REF
8966,F_20_01_REF_FINREP_3_0,F_20_01_REF_FINREP_3_0_46015_REF
8967,F_14_00_REF_FINREP_3_0,F_14_00_REF_FINREP_3_0_10998_REF
8968,F_04_10_REF_FINREP_3_0,F_04_10_REF_FINREP_3_0_153173_REF
8969,F_04_09_REF_FINREP_3_0,F_04_09_REF_FINREP_3_0_153105_REF
8970,F_04_07_REF_FINREP_3_0,F_04_07_REF_FINREP_3_0_45678_REF
8971,F_07_01_REF_FINREP_3_0,F_07_01_REF_FINREP_3_0_150778_REF
8972,F_10_00_REF_FINREP_3_0,F_10_00_REF_FINREP_3_0_153279_REF
8973,F_14_00_REF_FINREP_3_0,F_14_00_REF_FINREP_3_0_152902_REF
8974,F_11_02_REF_FINREP_3_0,F_11_02_REF_FINREP_3_0_234389_REF
8975,F_14_00_REF_FINREP_3_0,F_14_00_REF_FINREP_3_0_11372_REF
8976,F_14_00_REF_FINREP_3_0,F_14_00_REF_FINREP_3_0_152010_REF
8977,F_11_02_REF_FINREP_3_0,F_11_02_REF_FINREP_3_0_45603_REF
8978,F_10_00_REF_FINREP_3_0,F_10_00_REF_FINREP_3_0_151088_REF
8979,F_04_09_REF_FINREP_3_0,F_04_09_REF_FINREP_3_0_46541_REF
