ID,MEMBER_ID,SUBDOMAIN_ID,VALID_FROM,VALID_TO,ORDER
10700,GGRPHCL_ARS_CW,ISO3166_INPT_domain,,,
10701,GGRPHCL_ARS_CX,ISO3166_INPT_domain,,,
10702,GGRPHCL_ARS_CY,ISO3166_INPT_domain,,,
10703,GGRPHCL_ARS_CZ,ISO3166_INPT_domain,,,
10704,GGRPHCL_ARS_DE,ISO3166_INPT_domain,,,
10705,GGRPHCL_ARS_DJ,ISO3166_INPT_domain,,,
10706,GGRPHCL_ARS_DK,ISO3166_INPT_domain,,,
10707,GGRPHCL_ARS_DM,ISO3166_INPT_domain,,,
10708,GGRPHCL_ARS_DO,ISO3166_INPT_domain,,,
10709,GGRPHCL_ARS_DZ,ISO3166_INPT_domain,,,
10710,GGRPHCL_ARS_EC,ISO3166_INPT_domain,,,
10711,GGRPHCL_ARS_EE,ISO3166_INPT_domain,,,
10712,GGRPHCL_ARS_EG,ISO3166_INPT_domain,,,
10713,GGRPHCL_ARS_EH,ISO3166_INPT_domain,,,
10714,GGRPHCL_ARS_ER,ISO3166_INPT_domain,,,
10715,GGRPHCL_ARS_ES,ISO3166_INPT_domain,,,
10716,GGRPHCL_ARS_ET,ISO3166_INPT_domain,,,
10717,GGRPHCL_ARS_FI,ISO3166_INPT_domain,,,
10718,GGRPHCL_ARS_FJ,ISO3166_INPT_domain,,,
10719,GGRPHCL_ARS_FK,ISO3166_INPT_domain,,,
10720,GGRPHCL_ARS_FM,ISO3166_INPT_domain,,,
10721,GGRPHCL_ARS_FO,ISO3166_INPT_domain,,,
10722,GGRPHCL_ARS_FR,ISO3166_INPT_domain,,,
10723,GGRPHCL_ARS_GA,ISO3166_INPT_domain,,,
10724,GGRPHCL_ARS_GB,ISO3166_INPT_domain,,,
10725,GGRPHCL_ARS_GD,ISO3166_INPT_domain,,,
10726,GGRPHCL_ARS_GE,ISO3166_INPT_domain,,,
10727,GGRPHCL_ARS_GF,ISO3166_INPT_domain,,,
10728,GGRPHCL_ARS_GG,ISO3166_INPT_domain,,,
10729,GGRPHCL_ARS_GH,ISO3166_INPT_domain,,,
10730,GGRPHCL_ARS_GI,ISO3166_INPT_domain,,,
10731,GGRPHCL_ARS_GL,ISO3166_INPT_domain,,,
10732,GGRPHCL_ARS_GM,ISO3166_INPT_domain,,,
10733,GGRPHCL_ARS_GN,ISO3166_INPT_domain,,,
10734,GGRPHCL_ARS_GP,ISO3166_INPT_domain,,,
10735,GGRPHCL_ARS_GQ,ISO3166_INPT_domain,,,
10736,GGRPHCL_ARS_GR,ISO3166_INPT_domain,,,
